Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL
1355937,"964 Main St, Sacramento, CA 72385",Sacramento,72385,CA,5,2,904,9151,1956,75,Apartment,Z183363,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/40199580_zpid/
100866,"1395 Elm St, Fresno, NY 47843",Fresno,47843,NY,1,1,2107,6485,2012,10,Apartment,Z577065,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/30581753_zpid/
1131957,"2385 Main St, San Francisco, IL 63077",San Francisco,63077,IL,1,4,2573,6461,2022,22,Apartment,Z683856,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/92015331_zpid/
441645,"2130 Oak Ave, San Diego, CA 32946",San Diego,32946,CA,2,1,3733,1332,1960,114,Condo,Z284002,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/18950527_zpid/
1296346,"9703 Elm St, Los Angeles, FL 24352",Los Angeles,24352,FL,5,1,3232,2119,2019,43,Multi-Family,Z121731,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/14001693_zpid/
162697,"7322 Oak Ave, Sacramento, IL 32785",Sacramento,32785,IL,6,3,1624,1726,1972,18,Townhouse,Z238874,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/46928623_zpid/
233832,"2986 Main St, Los Angeles, IL 39301",Los Angeles,39301,IL,3,4,2722,8216,1998,14,Condo,Z175452,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/39485675_zpid/
946472,"4835 Maple Dr, Fresno, CA 28333",Fresno,28333,CA,2,3,1009,8969,2022,58,Condo,Z266179,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/92798365_zpid/
339864,"3637 Pine Rd, Fresno, FL 63885",Fresno,63885,FL,3,1,3584,1287,1968,109,Townhouse,Z187704,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/90340529_zpid/
996664,"3546 Oak Ave, San Diego, CA 79681",San Diego,79681,CA,5,3,939,9095,1982,66,Single Family,Z196514,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/93999179_zpid/
891575,"6259 Pine Rd, Sacramento, FL 96050",Sacramento,96050,FL,2,4,1845,3851,1998,91,Multi-Family,Z255382,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/68413603_zpid/
725711,"4733 Pine Rd, San Francisco, CA 11339",San Francisco,11339,CA,6,1,803,6903,2010,27,Apartment,Z263730,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/84820774_zpid/
644055,"3551 Pine Rd, Fresno, NY 36556",Fresno,36556,NY,1,3,2972,5735,1955,81,Townhouse,Z696107,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/22737175_zpid/
493145,"9227 Maple Dr, Fresno, TX 95106",Fresno,95106,TX,5,2,2880,2593,1981,82,Condo,Z864815,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/44218389_zpid/
204309,"8849 Oak Ave, San Francisco, NY 54311",San Francisco,54311,NY,4,3,3377,6022,2010,38,Condo,Z646579,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/71590666_zpid/
517031,"7762 Pine Rd, San Francisco, IL 16056",San Francisco,16056,IL,3,1,2633,4383,1972,49,Single Family,Z416621,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/95600429_zpid/
1204990,"7537 Oak Ave, San Francisco, CA 10943",San Francisco,10943,CA,3,1,2785,6544,2009,47,Apartment,Z935760,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/46710672_zpid/
1001011,"1012 Maple Dr, San Diego, IL 69693",San Diego,69693,IL,6,1,1905,4957,1975,12,Apartment,Z570340,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/45363820_zpid/
1021673,"8746 Elm St, San Francisco, FL 78745",San Francisco,78745,FL,4,2,3019,8469,1969,57,Condo,Z974190,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/61200601_zpid/
1289770,"1055 Pine Rd, Los Angeles, IL 83301",Los Angeles,83301,IL,3,2,3728,4055,1980,50,Condo,Z676423,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/43281172_zpid/
1107344,"6204 Oak Ave, San Diego, CA 82941",San Diego,82941,CA,6,2,1448,8937,1990,87,Multi-Family,Z462158,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/27161143_zpid/
369317,"652 Elm St, San Francisco, IL 71481",San Francisco,71481,IL,5,4,2607,3593,2010,91,Townhouse,Z309599,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/98337685_zpid/
895834,"2929 Maple Dr, Sacramento, NY 40991",Sacramento,40991,NY,1,2,1418,9398,1975,47,Multi-Family,Z297205,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/53882252_zpid/
1229258,"5412 Pine Rd, Fresno, NY 41174",Fresno,41174,NY,2,1,2690,3636,1955,56,Condo,Z470152,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/84458654_zpid/
598034,"9217 Main St, Fresno, CA 33935",Fresno,33935,CA,4,3,2174,3623,1970,65,Townhouse,Z985415,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/84988645_zpid/
1425415,"8022 Main St, San Diego, CA 46625",San Diego,46625,CA,3,4,3225,7924,1972,22,Townhouse,Z776273,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/55328100_zpid/
998214,"7838 Pine Rd, Sacramento, NY 61130",Sacramento,61130,NY,3,2,1102,7579,2010,6,Apartment,Z243082,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/45848748_zpid/
978002,"8279 Elm St, Fresno, CA 15623",Fresno,15623,CA,3,3,2310,2680,1968,108,Apartment,Z570437,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/13353075_zpid/
417290,"4735 Pine Rd, Fresno, FL 33202",Fresno,33202,FL,3,3,2374,9265,1950,46,Townhouse,Z746198,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/42135585_zpid/
1400298,"1863 Maple Dr, Los Angeles, FL 67845",Los Angeles,67845,FL,6,2,2943,4739,1975,3,Multi-Family,Z870749,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/80259930_zpid/
633891,"5092 Pine Rd, San Francisco, NY 21343",San Francisco,21343,NY,4,4,3481,8346,1967,14,Townhouse,Z177113,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/56128193_zpid/
365175,"739 Maple Dr, San Francisco, CA 20858",San Francisco,20858,CA,1,2,3651,7482,1954,18,Multi-Family,Z119856,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/37667710_zpid/
1137506,"5801 Elm St, Sacramento, CA 98816",Sacramento,98816,CA,2,1,1385,3062,2009,42,Single Family,Z379606,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/15876431_zpid/
506158,"7977 Oak Ave, Fresno, CA 97228",Fresno,97228,CA,5,4,2306,1972,1985,8,Multi-Family,Z689755,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/95436426_zpid/
518222,"2328 Elm St, Fresno, NY 84200",Fresno,84200,NY,4,2,1462,2320,2000,114,Single Family,Z371880,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/39633475_zpid/
321323,"7576 Maple Dr, San Francisco, IL 15409",San Francisco,15409,IL,6,1,1053,7863,2012,30,Condo,Z262829,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/69723097_zpid/
130843,"3347 Pine Rd, Los Angeles, IL 93947",Los Angeles,93947,IL,3,2,1430,5008,2008,54,Single Family,Z656060,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/60429077_zpid/
466691,"8650 Main St, San Francisco, CA 98708",San Francisco,98708,CA,1,2,1741,2238,2014,18,Condo,Z962395,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/32848307_zpid/
430345,"9053 Oak Ave, San Francisco, CA 34458",San Francisco,34458,CA,2,1,3871,8875,1990,44,Apartment,Z921723,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/70919935_zpid/
179767,"7036 Oak Ave, Sacramento, NY 97922",Sacramento,97922,NY,3,2,2531,9649,1987,47,Single Family,Z936998,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/38281901_zpid/
1321540,"7952 Main St, Fresno, FL 56386",Fresno,56386,FL,1,4,1697,3282,1964,108,Single Family,Z988784,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/59417370_zpid/
814097,"6350 Oak Ave, San Francisco, FL 58752",San Francisco,58752,FL,4,3,1874,3262,2006,74,Condo,Z814879,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/95813556_zpid/
305871,"4443 Pine Rd, San Diego, NY 18497",San Diego,18497,NY,2,1,1084,6213,1982,20,Multi-Family,Z950492,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/99651852_zpid/
511660,"1245 Main St, Los Angeles, FL 78755",Los Angeles,78755,FL,6,4,1268,6416,1988,45,Apartment,Z765326,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/17289974_zpid/
100366,"5301 Main St, Los Angeles, IL 84616",Los Angeles,84616,IL,5,3,1383,1172,1966,102,Condo,Z944020,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/65355476_zpid/
482895,"2982 Elm St, San Francisco, IL 25648",San Francisco,25648,IL,2,3,1942,6402,1967,103,Single Family,Z898311,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/44677120_zpid/
1205338,"7050 Main St, Sacramento, FL 90006",Sacramento,90006,FL,6,4,3763,5643,1990,68,Townhouse,Z842333,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/33259489_zpid/
991560,"2873 Elm St, Fresno, CA 17782",Fresno,17782,CA,3,1,3594,8781,2004,32,Condo,Z384988,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/73620048_zpid/
1399592,"5659 Elm St, San Francisco, FL 86772",San Francisco,86772,FL,3,3,2107,3647,1974,41,Single Family,Z107372,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/98612211_zpid/
257927,"2883 Elm St, San Diego, NY 29937",San Diego,29937,NY,6,2,3845,2577,2019,108,Apartment,Z232920,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/16365862_zpid/
632033,"6171 Oak Ave, Los Angeles, IL 19052",Los Angeles,19052,IL,4,2,2424,9094,1964,97,Condo,Z972091,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/47283678_zpid/
328592,"5581 Maple Dr, Los Angeles, TX 15311",Los Angeles,15311,TX,5,2,782,7738,1981,60,Condo,Z528745,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/38831957_zpid/
1491526,"4160 Elm St, Fresno, NY 52313",Fresno,52313,NY,1,1,1372,7782,2001,82,Apartment,Z376339,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/99115897_zpid/
241995,"2834 Elm St, Los Angeles, FL 38983",Los Angeles,38983,FL,4,4,2842,4737,1987,24,Single Family,Z110411,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/92673069_zpid/
183679,"9752 Maple Dr, San Francisco, FL 95768",San Francisco,95768,FL,5,1,3566,2593,1968,32,Townhouse,Z116849,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/50474948_zpid/
803730,"412 Pine Rd, San Diego, IL 30565",San Diego,30565,IL,2,3,2648,4097,1962,83,Townhouse,Z657215,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/81737287_zpid/
707137,"5684 Oak Ave, San Diego, IL 50470",San Diego,50470,IL,6,4,1102,1279,1954,48,Apartment,Z102238,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/69333537_zpid/
121284,"3323 Maple Dr, Fresno, FL 52256",Fresno,52256,FL,6,3,3267,8097,1998,116,Single Family,Z322685,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/44026179_zpid/
430954,"2688 Maple Dr, Los Angeles, FL 18835",Los Angeles,18835,FL,6,4,764,3879,1975,3,Single Family,Z272372,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/20614389_zpid/
890970,"2985 Maple Dr, Sacramento, IL 55131",Sacramento,55131,IL,2,2,3929,6154,1991,108,Townhouse,Z573946,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/96667399_zpid/
459948,"6160 Oak Ave, Los Angeles, IL 80688",Los Angeles,80688,IL,5,1,1287,5152,2000,114,Townhouse,Z336937,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/58728549_zpid/
1060149,"2455 Oak Ave, Sacramento, FL 22392",Sacramento,22392,FL,5,3,1000,4951,1982,40,Townhouse,Z638010,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/60005107_zpid/
556583,"658 Oak Ave, San Francisco, TX 27352",San Francisco,27352,TX,1,2,2585,3762,1982,44,Condo,Z515422,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/36888254_zpid/
200783,"7964 Pine Rd, San Diego, IL 61136",San Diego,61136,IL,4,1,2784,1944,1983,102,Apartment,Z118418,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/23978297_zpid/
243533,"9452 Oak Ave, San Diego, NY 75218",San Diego,75218,NY,4,3,2702,3639,1969,79,Condo,Z147878,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/12745291_zpid/
408518,"3714 Main St, Fresno, FL 87522",Fresno,87522,FL,1,3,1152,4219,2012,49,Single Family,Z912413,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/58697462_zpid/
1371610,"8658 Pine Rd, Fresno, NY 22296",Fresno,22296,NY,4,2,2668,5454,1968,89,Condo,Z877306,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/95744634_zpid/
1436618,"740 Pine Rd, Fresno, TX 63407",Fresno,63407,TX,4,2,1979,2167,1956,53,Multi-Family,Z651375,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/12584301_zpid/
1359152,"6172 Oak Ave, Fresno, TX 93308",Fresno,93308,TX,2,2,3125,2175,2001,25,Townhouse,Z893394,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/58687811_zpid/
589245,"3894 Maple Dr, Fresno, CA 57020",Fresno,57020,CA,1,1,794,1177,1987,39,Townhouse,Z408115,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/11525063_zpid/
1427494,"2813 Main St, Los Angeles, NY 14674",Los Angeles,14674,NY,4,4,2514,7593,1994,100,Townhouse,Z307664,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/94423526_zpid/
1230642,"3836 Oak Ave, San Francisco, FL 82340",San Francisco,82340,FL,5,4,2342,6874,2021,61,Condo,Z540795,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/64793653_zpid/
1304385,"6054 Oak Ave, Los Angeles, NY 66352",Los Angeles,66352,NY,4,3,878,4083,2004,41,Condo,Z358205,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/19326013_zpid/
747218,"7279 Elm St, San Diego, CA 58001",San Diego,58001,CA,3,4,2623,1356,2020,44,Condo,Z154957,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/64413892_zpid/
414153,"2336 Oak Ave, San Diego, FL 64992",San Diego,64992,FL,1,4,1065,3682,1956,113,Condo,Z384719,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/76281601_zpid/
1471246,"5317 Main St, San Francisco, FL 71698",San Francisco,71698,FL,4,4,3930,3160,1992,71,Multi-Family,Z903323,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/14471309_zpid/
233461,"844 Maple Dr, San Diego, TX 35380",San Diego,35380,TX,2,4,2715,2504,1987,41,Condo,Z767438,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/63624995_zpid/
415590,"6642 Oak Ave, Sacramento, FL 61851",Sacramento,61851,FL,2,4,820,8355,1958,43,Apartment,Z683490,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/19527476_zpid/
628913,"7396 Pine Rd, San Francisco, CA 65026",San Francisco,65026,CA,1,2,3131,6904,1980,9,Condo,Z848050,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/57761200_zpid/
1161136,"1268 Elm St, Fresno, TX 61835",Fresno,61835,TX,5,4,1576,3947,1983,4,Townhouse,Z281083,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/32465208_zpid/
1187629,"598 Pine Rd, Los Angeles, FL 22864",Los Angeles,22864,FL,4,4,1977,7601,1981,73,Condo,Z125003,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/15290301_zpid/
1411862,"2351 Maple Dr, Fresno, NY 46679",Fresno,46679,NY,3,2,650,2491,1976,56,Condo,Z825915,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/97845025_zpid/
631172,"8872 Pine Rd, San Francisco, IL 65583",San Francisco,65583,IL,6,3,3655,8072,1983,18,Apartment,Z540956,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/76700452_zpid/
1453453,"7837 Maple Dr, San Francisco, FL 45138",San Francisco,45138,FL,6,1,1300,3142,2004,29,Apartment,Z723909,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/25026446_zpid/
157884,"4300 Maple Dr, Los Angeles, TX 94630",Los Angeles,94630,TX,3,4,1577,6868,1965,39,Multi-Family,Z724741,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/85440564_zpid/
1193460,"6363 Elm St, Fresno, IL 82157",Fresno,82157,IL,6,2,1775,3631,1952,93,Multi-Family,Z314343,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/46287367_zpid/
566443,"2683 Oak Ave, Los Angeles, NY 77646",Los Angeles,77646,NY,2,2,665,2481,1988,53,Condo,Z209789,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/17724814_zpid/
540820,"2941 Maple Dr, Sacramento, TX 38759",Sacramento,38759,TX,5,3,3824,1336,1973,29,Single Family,Z999964,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/79838635_zpid/
148463,"4824 Main St, San Francisco, TX 99056",San Francisco,99056,TX,3,2,3549,4940,1962,16,Apartment,Z739678,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/27409844_zpid/
922164,"2064 Elm St, Los Angeles, IL 92930",Los Angeles,92930,IL,4,3,2329,2940,2019,69,Apartment,Z378952,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/24276691_zpid/
925438,"6372 Oak Ave, Sacramento, CA 45299",Sacramento,45299,CA,2,3,2307,7339,2019,37,Apartment,Z965755,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/70386708_zpid/
421606,"5565 Maple Dr, Sacramento, NY 20074",Sacramento,20074,NY,6,1,2345,7348,2009,22,Apartment,Z374124,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/39930974_zpid/
913878,"1656 Oak Ave, Sacramento, FL 29610",Sacramento,29610,FL,2,1,3288,1472,1984,38,Multi-Family,Z856614,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/97217538_zpid/
1258728,"2165 Elm St, San Francisco, IL 92847",San Francisco,92847,IL,3,4,2128,1335,1992,100,Single Family,Z799381,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/19860701_zpid/
672952,"7575 Elm St, San Diego, NY 48097",San Diego,48097,NY,3,4,1166,6068,2002,34,Single Family,Z119872,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/76211409_zpid/
1254323,"326 Maple Dr, Los Angeles, CA 13752",Los Angeles,13752,CA,4,3,1051,6205,2019,72,Multi-Family,Z165689,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/47297198_zpid/
157609,"2060 Maple Dr, Los Angeles, CA 89342",Los Angeles,89342,CA,3,2,1100,8618,2019,11,Multi-Family,Z289935,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/64698850_zpid/
1319677,"6853 Elm St, Los Angeles, TX 18778",Los Angeles,18778,TX,6,3,1310,6670,1967,120,Townhouse,Z967602,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/78054704_zpid/
144964,"6550 Main St, Sacramento, IL 81788",Sacramento,81788,IL,5,3,1141,8933,1994,62,Apartment,Z515391,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/71750506_zpid/
1246074,"1450 Pine Rd, San Francisco, IL 59809",San Francisco,59809,IL,4,3,1907,6531,2007,52,Single Family,Z659893,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/53910869_zpid/
339783,"9384 Maple Dr, Sacramento, FL 41014",Sacramento,41014,FL,1,4,3346,6926,1953,100,Single Family,Z819742,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/49392493_zpid/
1069438,"2222 Elm St, Los Angeles, IL 16823",Los Angeles,16823,IL,1,3,1684,6802,1992,82,Multi-Family,Z525928,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/77152193_zpid/
391685,"8296 Maple Dr, Los Angeles, NY 99592",Los Angeles,99592,NY,5,2,1816,7277,1983,36,Condo,Z312018,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/60868045_zpid/
1273944,"940 Oak Ave, Los Angeles, CA 54352",Los Angeles,54352,CA,3,3,2465,8960,1993,31,Apartment,Z834095,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/95548096_zpid/
832115,"1613 Maple Dr, Sacramento, TX 51205",Sacramento,51205,TX,3,1,3103,7144,2016,75,Single Family,Z906426,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/97385723_zpid/
738248,"7714 Elm St, Los Angeles, CA 58293",Los Angeles,58293,CA,1,3,1081,6201,1960,98,Condo,Z566056,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/40019079_zpid/
190155,"5367 Pine Rd, Los Angeles, NY 83221",Los Angeles,83221,NY,6,3,1668,9748,1970,68,Single Family,Z439388,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/57858382_zpid/
603539,"5267 Main St, Los Angeles, NY 25359",Los Angeles,25359,NY,2,3,1086,3929,1976,50,Multi-Family,Z661992,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/65852743_zpid/
